month	day	value
3.0	23.0	138.38095238095238
3.0	24.0	143.54545454545453
3.0	25.0	139.95454545454547
3.0	26.0	163.5
3.0	27.0	135.61904761904762
3.0	28.0	171.0952380952381
3.0	29.0	188.95454545454547
0.0	0.0	0.0
4.0	0.0	179.56521739130434
4.0	1.0	96.65217391304348
4.0	2.0	130.5909090909091
4.0	3.0	62.583333333333336
4.0	4.0	112.47826086956522
4.0	5.0	110.1304347826087
4.0	6.0	87.22222222222223
4.0	7.0	139.69230769230768
4.0	8.0	76.72727272727273
4.0	9.0	83.56521739130434
4.0	10.0	89.30434782608695
4.0	11.0	72.04347826086956
4.0	12.0	119.0
4.0	13.0	103.0
4.0	14.0	91.31818181818181
4.0	15.0	105.95454545454545
4.0	16.0	180.85714285714286
4.0	17.0	113.45454545454545
4.0	18.0	94.91304347826087
4.0	19.0	69.31818181818181
4.0	20.0	93.83333333333333
4.0	21.0	115.27272727272727
4.0	22.0	157.95652173913044
4.0	23.0	169.7826086956522
4.0	24.0	178.2608695652174
4.0	25.0	178.6
4.0	26.0	195.8
4.0	27.0	163.38095238095238
4.0	28.0	136.95652173913044
4.0	29.0	138.3181818181818
4.0	30.0	130.38095238095238
5.0	0.0	185.42857142857142
5.0	1.0	103.375
5.0	2.0	76.95652173913044
5.0	3.0	93.80952380952381
5.0	4.0	104.77272727272727
5.0	5.0	108.6
5.0	6.0	99.08695652173913
5.0	7.0	62.857142857142854
5.0	8.0	116.45
5.0	9.0	125.80952380952381
5.0	10.0	62.69565217391305
5.0	11.0	50.65217391304348
5.0	12.0	89.38095238095238
5.0	13.0	88.17391304347827
5.0	14.0	96.52173913043478
5.0	15.0	127.04545454545455
5.0	16.0	154.4090909090909
5.0	17.0	100.63157894736842
5.0	18.0	100.78571428571429
5.0	19.0	85.4375
5.0	20.0	121.66666666666667
5.0	21.0	179.95652173913044
5.0	22.0	186.08333333333334
5.0	23.0	137.95833333333334
5.0	24.0	81.1304347826087
5.0	25.0	63.608695652173914
5.0	26.0	70.47826086956522
5.0	27.0	85.25
5.0	28.0	59.208333333333336
5.0	29.0	35.42857142857143
0.0	0.0	0.0
6.0	0.0	55.42857142857143
6.0	1.0	61.473684210526315
6.0	2.0	64.28571428571429
6.0	3.0	84.375
6.0	4.0	109.52173913043478
6.0	5.0	105.5
6.0	6.0	112.79166666666667
6.0	7.0	118.04347826086956
6.0	8.0	106.29166666666667
6.0	9.0	82.875
6.0	10.0	139.91666666666666
6.0	11.0	173.58333333333334
6.0	12.0	113.08333333333333
6.0	13.0	112.79166666666667
6.0	14.0	104.5
6.0	15.0	90.52941176470588
6.0	16.0	83.66666666666667
6.0	17.0	90.95238095238095
6.0	18.0	79.8695652173913
6.0	19.0	70.6086956521739
6.0	20.0	136.2
6.0	21.0	77.375
6.0	22.0	126.75
6.0	23.0	121.20833333333333
6.0	24.0	119.66666666666667
6.0	25.0	108.625
6.0	26.0	98.20833333333333
6.0	27.0	95.08695652173913
6.0	28.0	118.16666666666667
6.0	29.0	59.166666666666664
6.0	30.0	57.0
7.0	0.0	78.95833333333333
7.0	1.0	108.95833333333333
7.0	2.0	156.70833333333334
7.0	3.0	99.5
7.0	4.0	113.68181818181819
7.0	5.0	97.5
7.0	6.0	94.0
7.0	7.0	104.875
7.0	8.0	125.16666666666667
7.0	9.0	155.625
7.0	10.0	111.30434782608695
7.0	11.0	133.69565217391303
7.0	12.0	155.29166666666666
7.0	13.0	101.47826086956522
7.0	14.0	107.08695652173913
7.0	15.0	131.45833333333334
7.0	16.0	62.083333333333336
7.0	17.0	68.5
7.0	18.0	50.375
7.0	19.0	54.56521739130435
7.0	20.0	36.5
7.0	21.0	59.68181818181818
7.0	22.0	46.791666666666664
7.0	23.0	38.583333333333336
7.0	24.0	33.857142857142854
7.0	25.0	30.3
7.0	26.0	32.8421052631579
7.0	27.0	39.80952380952381
7.0	28.0	46.73913043478261
7.0	29.0	40.47826086956522
7.0	30.0	46.69565217391305
8.0	0.0	26.17391304347826
8.0	1.0	28.73913043478261
8.0	2.0	26.454545454545453
8.0	3.0	38.523809523809526
8.0	4.0	33.625
8.0	5.0	42.791666666666664
8.0	6.0	68.95652173913044
8.0	7.0	82.52173913043478
8.0	8.0	85.625
8.0	9.0	48.285714285714285
8.0	10.0	32.45454545454545
8.0	11.0	38.083333333333336
8.0	12.0	59.43478260869565
8.0	13.0	75.65217391304348
8.0	14.0	106.43478260869566
8.0	15.0	122.04761904761905
8.0	16.0	103.04545454545455
8.0	17.0	112.83333333333333
8.0	18.0	99.41666666666667
8.0	19.0	69.57142857142857
8.0	20.0	69.41666666666667
8.0	21.0	100.04347826086956
8.0	22.0	110.26086956521739
8.0	23.0	98.19047619047619
8.0	24.0	51.45
8.0	25.0	73.29166666666667
8.0	26.0	95.375
8.0	27.0	77.81818181818181
8.0	28.0	71.56521739130434
8.0	29.0	77.375
0.0	0.0	0.0
9.0	0.0	48.0
9.0	1.0	65.73913043478261
