month	day	value
34.0	0.0	88.08333333333333
34.0	1.0	75.33333333333333
34.0	2.0	28.958333333333332
34.0	3.0	56.416666666666664
34.0	4.0	131.29166666666666
34.0	5.0	200.45833333333334
34.0	6.0	129.25
34.0	7.0	41.5
34.0	8.0	75.29166666666667
34.0	9.0	40.291666666666664
34.0	10.0	35.208333333333336
34.0	11.0	75.29166666666667
34.0	12.0	63.416666666666664
34.0	13.0	30.041666666666668
34.0	14.0	38.083333333333336
34.0	15.0	76.625
34.0	16.0	57.291666666666664
34.0	17.0	54.5
34.0	18.0	115.29166666666667
34.0	19.0	135.0
34.0	20.0	166.79166666666666
34.0	21.0	35.166666666666664
34.0	22.0	31.916666666666668
34.0	23.0	40.833333333333336
34.0	24.0	63.25
34.0	25.0	36.083333333333336
34.0	26.0	91.5
34.0	27.0	75.5
34.0	28.0	34.875
34.0	29.0	45.166666666666664
0.0	0.0	0.0
35.0	0.0	91.125
35.0	1.0	187.41666666666666
35.0	2.0	79.58333333333333
35.0	3.0	28.916666666666668
35.0	4.0	44.708333333333336
35.0	5.0	49.458333333333336
35.0	6.0	27.5
35.0	7.0	41.875
35.0	8.0	56.583333333333336
35.0	9.0	43.541666666666664
35.0	10.0	28.291666666666668
35.0	11.0	28.916666666666668
35.0	12.0	49.958333333333336
35.0	13.0	94.75
35.0	14.0	62.833333333333336
35.0	15.0	40.083333333333336
35.0	16.0	46.333333333333336
35.0	17.0	48.75
35.0	18.0	55.875
35.0	19.0	44.333333333333336
35.0	20.0	73.66666666666667
35.0	21.0	62.708333333333336
35.0	22.0	50.458333333333336
35.0	23.0	50.666666666666664
35.0	24.0	46.75
35.0	25.0	41.208333333333336
35.0	26.0	101.41666666666667
35.0	27.0	140.95833333333334
35.0	28.0	220.58333333333334
35.0	29.0	157.70833333333334
35.0	30.0	55.166666666666664
36.0	0.0	55.0
36.0	1.0	46.958333333333336
36.0	2.0	29.291666666666668
36.0	3.0	28.695652173913043
36.0	4.0	51.34782608695652
36.0	5.0	29.791666666666668
36.0	6.0	56.875
36.0	7.0	51.25
36.0	8.0	37.666666666666664
36.0	9.0	32.125
36.0	10.0	30.625
36.0	11.0	77.16666666666667
36.0	12.0	130.125
36.0	13.0	177.41666666666666
36.0	14.0	48.583333333333336
36.0	15.0	114.33333333333333
36.0	16.0	77.125
36.0	17.0	87.0
36.0	18.0	108.5
36.0	19.0	61.875
36.0	20.0	63.541666666666664
36.0	21.0	45.291666666666664
36.0	22.0	35.958333333333336
36.0	23.0	36.208333333333336
36.0	24.0	29.0
36.0	25.0	39.625
36.0	26.0	105.0
36.0	27.0	56.041666666666664
36.0	28.0	55.333333333333336
36.0	29.0	36.666666666666664
36.0	30.0	61.375
37.0	0.0	67.0
37.0	1.0	35.375
37.0	2.0	28.083333333333332
37.0	3.0	37.958333333333336
37.0	4.0	32.833333333333336
37.0	5.0	61.125
37.0	6.0	63.666666666666664
37.0	7.0	69.45833333333333
37.0	8.0	90.25
37.0	9.0	41.916666666666664
37.0	10.0	64.25
37.0	11.0	52.458333333333336
37.0	12.0	80.08333333333333
37.0	13.0	43.916666666666664
37.0	14.0	62.43478260869565
37.0	15.0	112.875
37.0	16.0	105.25
37.0	17.0	148.95833333333334
37.0	18.0	185.125
37.0	19.0	72.45833333333333
37.0	20.0	51.25
37.0	21.0	44.541666666666664
37.0	22.0	48.166666666666664
37.0	23.0	63.541666666666664
37.0	24.0	75.08333333333333
37.0	25.0	159.95833333333334
37.0	26.0	219.125
37.0	27.0	133.83333333333334
